"Povpreène meseène bruto plaèe po: SPOL, LETO, SKD DEJAVNOST , DOSEŽENA"
"IZOBRAZBA"

"Moški"
" ";"2008"
" ";" ";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";1247
" ";" ";"B RUDARSTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";1873
" ";" ";"C PREDELOVALNE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1318
" ";" ";"D OSKRBA Z ELEKTRIÈNO ENERGIJO, PLINOM IN PARO"
" ";" ";" ";"Izobrazba - SKUPAJ";1995
" ";" ";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA"
" ";" ";" ";"Izobrazba - SKUPAJ";1380
" ";" ";"F GRADBENIŠTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";1114
" ";" ";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL"
" ";" ";" ";"Izobrazba - SKUPAJ";1433
" ";" ";"H PROMET IN SKLADIŠÈENJE"
" ";" ";" ";"Izobrazba - SKUPAJ";1344
" ";" ";"I GOSTINSTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";1098
" ";" ";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";2186
" ";" ";"K FINANÈNE IN ZAVAROVALNIŠKE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";2859
" ";" ";"L POSLOVANJE Z NEPREMIÈNINAMI"
" ";" ";" ";"Izobrazba - SKUPAJ";1565
" ";" ";"M STROKOVNE, ZNANSTVENE IN TEHNIÈNE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1867
" ";" ";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1086
" ";" ";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1806
" ";" ";"P IZOBRAŽEVANJE"
" ";" ";" ";"Izobrazba - SKUPAJ";1996
" ";" ";"Q ZDRAVSTVO IN SOCIALNO VARSTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";2123
" ";" ";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1860
" ";" ";"S DRUGE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1461
" ";" ";"T DEJAVNOST GOSPODINJSTEV Z ZAPOSLENIM HIŠNIM OSEBJEM, PROIZVODNJA ZA LASTNO RABO"
" ";" ";" ";"Izobrazba - SKUPAJ";-
" ";" ";"U DEJAVNOST EKSTERITORIALNIH ORGANIZACIJ IN TELES"
" ";" ";" ";"Izobrazba - SKUPAJ";-
" ";"2009"
" ";" ";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";1255
" ";" ";"B RUDARSTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";1923
" ";" ";"C PREDELOVALNE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1309
" ";" ";"D OSKRBA Z ELEKTRIÈNO ENERGIJO, PLINOM IN PARO"
" ";" ";" ";"Izobrazba - SKUPAJ";2079
" ";" ";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA"
" ";" ";" ";"Izobrazba - SKUPAJ";1398
" ";" ";"F GRADBENIŠTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";1093
" ";" ";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL"
" ";" ";" ";"Izobrazba - SKUPAJ";1443
" ";" ";"H PROMET IN SKLADIŠÈENJE"
" ";" ";" ";"Izobrazba - SKUPAJ";1332
" ";" ";"I GOSTINSTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";1099
" ";" ";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";2215
" ";" ";"K FINANÈNE IN ZAVAROVALNIŠKE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";2726
" ";" ";"L POSLOVANJE Z NEPREMIÈNINAMI"
" ";" ";" ";"Izobrazba - SKUPAJ";1536
" ";" ";"M STROKOVNE, ZNANSTVENE IN TEHNIÈNE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1901
" ";" ";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1075
" ";" ";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1941
" ";" ";"P IZOBRAŽEVANJE"
" ";" ";" ";"Izobrazba - SKUPAJ";2088
" ";" ";"Q ZDRAVSTVO IN SOCIALNO VARSTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";2398
" ";" ";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1929
" ";" ";"S DRUGE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1524
" ";" ";"T DEJAVNOST GOSPODINJSTEV Z ZAPOSLENIM HIŠNIM OSEBJEM, PROIZVODNJA ZA LASTNO RABO"
" ";" ";" ";"Izobrazba - SKUPAJ";-
" ";" ";"U DEJAVNOST EKSTERITORIALNIH ORGANIZACIJ IN TELES"
" ";" ";" ";"Izobrazba - SKUPAJ";-
" ";"2010"
" ";" ";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";1303
" ";" ";"B RUDARSTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";1966
" ";" ";"C PREDELOVALNE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1419
" ";" ";"D OSKRBA Z ELEKTRIÈNO ENERGIJO, PLINOM IN PARO"
" ";" ";" ";"Izobrazba - SKUPAJ";2141
" ";" ";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA"
" ";" ";" ";"Izobrazba - SKUPAJ";1434
" ";" ";"F GRADBENIŠTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";1142
" ";" ";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL"
" ";" ";" ";"Izobrazba - SKUPAJ";1486
" ";" ";"H PROMET IN SKLADIŠÈENJE"
" ";" ";" ";"Izobrazba - SKUPAJ";1368
" ";" ";"I GOSTINSTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";1149
" ";" ";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";2264
" ";" ";"K FINANÈNE IN ZAVAROVALNIŠKE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";2706
" ";" ";"L POSLOVANJE Z NEPREMIÈNINAMI"
" ";" ";" ";"Izobrazba - SKUPAJ";1556
" ";" ";"M STROKOVNE, ZNANSTVENE IN TEHNIÈNE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1938
" ";" ";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1096
" ";" ";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1905
" ";" ";"P IZOBRAŽEVANJE"
" ";" ";" ";"Izobrazba - SKUPAJ";2118
" ";" ";"Q ZDRAVSTVO IN SOCIALNO VARSTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";2358
" ";" ";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1886
" ";" ";"S DRUGE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1586
" ";" ";"T DEJAVNOST GOSPODINJSTEV Z ZAPOSLENIM HIŠNIM OSEBJEM, PROIZVODNJA ZA LASTNO RABO"
" ";" ";" ";"Izobrazba - SKUPAJ";-
" ";" ";"U DEJAVNOST EKSTERITORIALNIH ORGANIZACIJ IN TELES"
" ";" ";" ";"Izobrazba - SKUPAJ";-
" ";"2011"
" ";" ";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";1352
" ";" ";"B RUDARSTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";2057
" ";" ";"C PREDELOVALNE DEJAVNOSTI"
" ";" ";" ";"Izobrazba - SKUPAJ";1484
" ";" ";"D OSKRBA Z ELEKTRIÈNO ENERGIJO, PLINOM IN PARO"
" ";" ";" ";"Izobrazba - SKUPAJ";2216
" ";" ";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA"
" ";" ";" ";"Izobrazba - SKUPAJ";1445
" ";" ";"F GRADBENIŠTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";1183
" ";" ";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL"
" ";" ";" ";"Izobrazba - SKUPAJ";1537
" ";" ";"H PROMET IN SKLADIŠÈENJE"
" ";" ";" ";"Izobrazba - SKUPAJ";1366
" ";" ";"I GOSTINSTVO"
" ";" ";" ";"Izobrazba - SKUPAJ";1178
